98406.32577044345,71170.2866985028,100,299.1493480205536
109472.90008035334,91516.37437995245,100,299.1163077354431
109937.3464581207,94664.46324609239,100,299.14065384864807
101107.8208631712,81586.23537493161,100,298.9770975112915
116054.79631644275,96144.16635029005,100,299.0753564834595
118249.38932839116,100730.34034724046,100,298.98851561546326
106786.89508445404,85259.56789831286,100,298.9658212661743
103206.55546612407,94124.56354589312,100,299.005245923996
111339.97413400328,78665.92951938679,100,299.068790435791
110408.63758922147,91980.04285723482,100,299.07870388031006
110207.21412603471,93879.59180403085,100,299.0618221759796
104765.96633358774,78748.05020136251,100,299.1020166873932
96582.71590383453,92961.45159712342,300,297.3851673603058
108733.45626243392,108733.45626243393,500,295.65775299072266
106396.37751458844,104401.89007844849,300,297.3753798007965
104012.34036412361,104012.34036412361,300,297.6502742767334
114220.82113470767,106030.0265301941,300,297.98699975013733
109396.64270545675,101795.90882081114,300,297.397278547287
116385.52114985693,116385.52114985693,500,296.2611117362976
121371.84884494782,110058.87399093594,300,297.4474792480469
106549.93626009501,104438.56489731085,300,297.44171237945557
108491.15731718173,93060.72121942011,300,297.295627117157
106013.15360173362,96101.62719645414,300,296.87814927101135
110946.81594170457,104647.19463816182,300,297.4514501094818
113830.83515875004,98298.35575430594,300,297.4306170940399
130911.73925920125,126127.91583461096,300,297.42135643959045
122248.40469444318,117650.51838354644,300,297.41579365730286
107421.92427751728,105337.02125356875,300,297.4713554382324
98585.04327058524,87196.7027442467,300,297.46956181526184
104763.35502769651,104471.6526476557,300,293.03842973709106
104680.16526314631,87187.91654325018,20,299.5055983066559
107775.86874556882,91841.24883546491,50,298.9205346107483
101506.03746307002,85769.35124460052,50,299.5200927257538
115242.27252737418,104117.68362634203,50,299.29630732536316
95611.55005722966,84664.32792040001,50,299.3280191421509
61840.76320192975,61840.76320192976,50,299.4698851108551
65826.14994324831,65826.14994324831,200,298.2179238796234
64245.95929695276,64245.959296952744,40,299.5998651981354
63318.58438140898,63318.58438140898,40,299.7176902294159
53882.51179913491,53882.511799134925,40,299.70350790023804
60006.508684687025,60006.50868468704,40,299.7284677028656
64238.188400002364,64238.18840000237,40,299.7171034812927
74157.55236702935,74157.55236702935,40,299.71248626708984
72792.98752269737,72792.98752269737,40,299.7266352176666
69497.17818609216,69497.17818609216,40,299.67667603492737
70470.08483272011,70470.08483272011,40,299.67755818367004
53959.8686931695,53959.86869316949,40,299.7228343486786
63323.13241796725,63323.13241796726,40,299.72157049179077
74590.39819479705,74590.39819479706,40,299.7511537075043
66558.690807692,66558.69080769201,40,299.7159790992737
72442.13955942326,72442.13955942327,40,299.74367904663086
58635.55607715502,58635.55607715502,40,299.7343113422394
62198.8227402675,62198.8227402675,40,299.69101667404175
65902.18738754363,65139.82967865679,50,299.5721311569214
48262.312187618256,48105.19224372472,50,299.6167576313019
44466.89503923962,44192.49945359667,50,299.61953473091125
47745.30161185772,47720.708518418185,50,299.61835265159607
52218.09835907484,51543.05974884392,50,299.62262415885925
44817.45757268848,43033.27141172481,100,299.29528737068176
41573.799544024485,41573.799544024485,300,297.2420527935028
41566.06587750479,41432.128112802864,300,297.97491097450256
38492.326860900976,38492.32686090098,300,297.3663284778595
41618.50285407269,41618.502854072685,100,299.30521392822266
44141.12537454229,44141.12537454229,100,298.9569466114044
47469.61439396643,47469.61439396643,100,298.7784776687622
51491.762263980694,51239.46108767771,100,299.22926139831543
53306.94494446995,52901.87643813543,100,298.786741733551
36270.55033868119,36270.55033868119,100,299.30253648757935
39383.235342524174,34805.026599926445,100,232.10230922698975
90040.10774124406,74898.69011100465,100,250.56968808174133
83784.29331415909,83784.29331415909,100,290.4946620464325
73525.96333455801,73525.96333455801,100,290.75038146972656
82693.71605074906,82693.71605074906,100,294.48969626426697
77151.71733177103,77151.71733177104,100,294.99981141090393
92066.2049251417,80781.46403018432,100,209.23385190963745
91221.31579298025,76203.49364889279,100,174.59419703483582
93340.08494185275,86803.08946353296,50,235.22128200531006
87330.18835408705,87330.18835408703,50,297.9533109664917
78113.46868699897,78113.46868699897,50,299.81466126441956
92326.51110616219,81075.16246450596,40,274.5109338760376
94611.77949438745,84740.28309580391,10,292.7060978412628
79245.36692633685,76435.0272187987,10,299.6150801181793
86633.01410783852,81456.47790948073,10,299.6234691143036
81130.51061936519,81130.51061936519,20,297.60118985176086
73454.32930499031,73454.3293049903,20,297.4656493663788
79229.85193281458,79229.8519328146,20,297.2589919567108
76148.47647763172,76148.47647763173,20,297.4153573513031
86932.15134966753,82515.12696050727,20,297.3643696308136
76689.08388443079,76689.08388443076,20,297.42721724510193
83296.32876831086,78042.43469251665,20,297.48806285858154
68906.2690860209,68906.26908602091,20,297.36523699760437
87104.15034885818,82725.9794702991,20,297.4290232658386
78647.36426049047,78647.36426049047,20,297.34937834739685
77794.1276391506,77794.12763915058,30,298.8180375099182
80454.66080193367,80454.66080193369,30,298.84712505340576
75138.33100146282,75138.33100146281,30,298.8694226741791
92807.72377600483,83336.57743146057,30,279.77153968811035
92102.0167769675,78732.92494889375,30,279.43016624450684
85763.62114902351,79374.00640847262,30,296.97417974472046
83396.54866292534,83396.54866292534,30,295.1153018474579
84436.53331352238,84436.53331352238,30,297.19947242736816
62109.91598151146,61094.367736496715,30,295.3161208629608
60879.381325135575,60879.381325135575,30,295.47125124931335
60655.9028979422,54319.22118153481,30,267.37124705314636
66677.47136170999,62390.039308726904,30,295.474732875824
62041.50162223882,62041.50162223882,100,286.95004892349243
57852.58049396285,57852.58049396284,100,286.89788484573364
56943.25587045602,56943.25587045603,100,286.5062954425812
58720.859049699124,58720.85904969912,100,286.64436078071594
59244.050518402706,59244.0505184027,100,287.1646592617035
55258.924923806684,54907.6297418132,100,286.99012327194214
58686.813126319954,58686.813126319954,100,286.60666275024414
59342.49841079475,59342.49841079474,100,288.60450172424316
46945.53133875034,44506.79824505176,100,211.58816123008728
53524.325635344576,51085.6301057152,50,257.83855628967285
46502.81333151058,42833.863486079834,50,253.44312453269958
49312.60958567772,45542.89085897115,50,258.0588698387146
50801.2720724492,50801.272072449196,100,295.6720464229584
56427.49039516882,56427.49039516882,100,298.59720945358276
58794.20400506115,58794.20400506115,100,298.41681933403015
inf,inf,100,262.5940206050873
inf,inf,100,264.352242231369
inf,inf,100,288.4678409099579
inf,inf,10,299.75399351119995
inf,inf,10,299.746408700943
inf,inf,10,299.69781970977783
5.000000000002311e+18,5.000000000002311e+18,10,299.7626428604126
4.770000000002574e+18,2.00000000000268e+18,2,297.1451094150543
2359950.976186163,2326525.933460321,10,291.4199056625366
2672797.4794591446,2627842.4149570293,10,292.29766392707825
2224261.7143311226,2160776.998524792,50,273.40497875213623
1438463.339104842,1438463.3391048415,50,272.4496500492096
1183344.130322108,1183344.130322108,50,271.28077602386475
1958103.1973981939,1751686.297730814,4,-0.5647237300872803
1258862.0131293237,1258862.0131293237,50,280.61960101127625
1346625.1764872142,1346625.176487214,50,280.5219976902008
1192674.0081139354,1192674.0081139354,50,279.7238404750824
1465502.3111686192,1380676.9850211767,11,12.838646411895752
1304811.2846669136,1173842.0935623744,9,8.107958793640137
878732.580532506,878732.5805325059,50,215.86841344833374
1062139.585699262,1062139.5856992616,50,218.53063678741455
1122784.789584388,1086658.7963521213,50,215.87271690368652
918076.6286243722,830957.6965471294,50,243.3543541431427
950670.3225611885,936596.8834032852,50,242.0014386177063
994974.3813658005,930049.7516720457,50,241.45531702041626
900995.7035412277,896317.9181884392,78,99.43016266822815
787968.5546175942,747134.9495054145,79,97.93249273300171
1742898.508488677,1483606.17089927,49,97.59569358825684
924244.2733658068,924009.4523216385,76,98.11859726905823
909863.6613111923,909863.6613111922,77,99.65375280380249
863829.019214525,855588.611829143,73,98.80902528762817
1671075.8615899142,1589059.040112731,4,93.7179229259491
78088.68360938565,71984.70476399393,1,299.5255024433136
1856962.573420361,1856962.5734203612,1,298.8474152088165
9.400000000000002,9.4,10,299.91380190849304
10.42,9.4,10,299.4444155693054
50444.80090797701,45085.65328162776,50,292.1572616100311
57767.17803442475,52081.49126412232,20,295.9608552455902
61977.99113867851,52659.24309615714,20,299.29169964790344
94121.40104710699,66639.10704633668,20,299.27292013168335
68049.90544213071,64686.08955717246,20,299.33993697166443
65287.2133521959,58785.86909967348,20,299.3216826915741
68370.48538330177,62330.04685097333,20,299.33241868019104
64393.34893458857,55168.560096450354,20,299.32640743255615
10.400000000000002,9.4,1,299.97682309150696
10.400000000000002,9.4,1,299.97706031799316
10.8,9.4,1,299.9537796974182
11.16,9.4,1,299.9558815956116
11.120000000000001,10.5,1,299.9816589355469
10.18,9.4,1,299.98300337791443
12.02,9.4,1,299.97738122940063
66997.02890451491,52393.51811528682,30,295.558301448822
42744.78302006636,33826.74639756264,100,285.58820271492004
1753220.9777363853,1429564.0810189084,20,98.02022814750671
800086.0637075384,796444.612159964,77,99.08181524276733
546086.0203729272,527539.899527734,75,99.5492787361145
684286.2358709177,676868.4920108379,72,97.28234529495239
191035.6714825884,187172.35689639652,86,28.41747760772705
150309.64286495914,149735.95696114886,203,29.720221281051636
157585.53219095676,156927.53100693657,211,29.804966926574707
346452.0193500798,326742.3267347555,10,274.70912861824036
352070.63238056935,334034.0598266958,10,275.31297755241394
70422.59340586995,58478.67964358629,10,292.56192564964294
62908.633561529496,56715.751531476155,10,292.72804498672485
66759.45467211997,63156.72842629283,10,292.7274374961853
70762.75364354001,60423.632143879935,10,292.71135807037354
67391.69677147079,51576.80226838514,10,292.68081617355347
68428.5955589447,59006.850897086995,10,292.715993642807
56157.23249821741,50681.64112238516,10,292.8284604549408
91669.93829105572,72613.92273670384,1,299.12097907066345
91479.21031971475,66176.11776681889,1,299.12996459007263
67463.50321317249,55841.2097780044,10,292.78804183006287
68982.10332698701,60226.617105556754,10,292.61227345466614
64887.08506403162,59054.402205919745,10,288.9945538043976
68125.1610062692,59277.072022376466,10,288.94282269477844
187611.99761521796,186090.22220030896,153,28.98185086250305
322483.1324458106,304863.96206962795,21,19.57721734046936
66135.17728238713,64680.28920128822,33,24.13292360305786
61527.12898894789,60235.025701111634,35,95.74841380119324
46405.78705450275,40129.76985808501,49,98.5961742401123
188459.1605176612,188459.16051766122,196,99.40638613700867
189075.0103850264,187669.73907461402,100,99.05300498008728
