# Student number: r0883878
# Iteration, Elapsed time, Mean value, Best value, Cycle
10,63.928879499435425,4.000000000000361e+18,305692.7321721311,61,4,78,40,67,5,93,14,63,56,21,81,72,71,83,54,34,68,99,55,84,91,57,26,18,77,66,13,35,85,94,10,89,7,32,38,19,95,80,30,28,23,22,86,27,88,25,9,39,46,98,74,20,17,3,48,79,41,69,47,73,16,97,90,60,6,2,50,1,58,44,92,24,12,8,15,33,96,65,76,64,87,59,31,36,45,49,43,52,53,82,11,70,37,62,51,29,42,75,0,
11,69.1590518951416,5.0000000000035725e+17,305692.7321721311,61,4,78,40,67,5,93,14,63,56,21,81,72,71,83,54,34,68,99,55,84,91,57,26,18,77,66,13,35,85,94,10,89,7,32,38,19,95,80,30,28,23,22,86,27,88,25,9,39,46,98,74,20,17,3,48,79,41,69,47,73,16,97,90,60,6,2,50,1,58,44,92,24,12,8,15,33,96,65,76,64,87,59,31,36,45,49,43,52,53,82,11,70,37,62,51,29,42,75,0,
12,74.72189617156982,3.000000000000362e+18,309339.6142359007,61,4,78,40,67,5,93,14,63,56,21,81,72,71,83,54,34,68,99,55,84,91,57,26,18,77,66,13,35,85,94,10,89,7,32,38,19,95,80,30,28,23,22,86,27,88,25,9,39,46,98,74,20,17,3,48,79,41,69,47,73,16,97,90,60,6,2,50,1,58,44,92,24,12,8,15,33,96,65,76,64,87,59,31,36,49,43,53,45,37,82,11,70,52,62,51,29,42,75,0,
13,80.54517984390259,5.0000000000035955e+17,308749.50700501364,61,4,78,40,67,5,93,14,63,56,21,81,72,71,83,54,34,68,99,55,84,91,57,26,18,77,66,13,35,85,94,10,89,7,32,38,19,95,80,30,28,23,22,86,27,88,25,9,39,46,98,74,20,17,3,48,79,41,69,47,73,16,97,90,60,6,2,50,1,58,44,59,87,65,96,33,15,24,92,12,8,64,76,70,45,36,49,43,52,53,82,11,31,37,62,51,29,42,75,0,
14,86.0688738822937,352148.4016446841,337086.4273481566,61,4,78,40,67,5,93,14,63,56,21,81,72,71,83,91,84,68,55,99,18,26,57,54,34,77,66,13,35,85,94,10,89,7,32,38,19,95,80,30,28,23,22,86,27,88,25,9,39,46,98,74,20,17,3,48,79,41,69,47,73,16,97,90,60,6,2,50,1,58,44,92,24,12,8,15,33,96,65,76,64,87,59,70,45,36,31,37,49,43,52,53,82,11,62,51,29,42,75,0,
15,91.74429774284363,348118.62227763585,337086.4273481566,61,4,78,40,67,5,93,14,63,56,21,81,72,71,83,91,84,68,55,99,18,26,57,54,34,77,66,13,35,85,94,10,89,7,32,38,19,95,80,30,28,23,22,86,27,88,25,9,39,46,98,74,20,17,3,48,79,41,69,47,73,16,97,90,60,6,2,50,1,58,44,92,24,12,8,15,33,96,65,76,64,87,59,70,45,36,31,37,49,43,52,53,82,11,62,51,29,42,75,0,
16,97.03222966194153,342685.40841172094,337086.4273481566,61,4,78,40,67,5,93,14,63,56,21,81,72,71,83,91,84,68,55,99,18,26,57,54,34,77,66,13,35,85,94,10,89,7,32,38,19,95,80,30,28,23,22,86,27,88,25,9,39,46,98,74,20,17,3,48,79,41,69,47,73,16,97,90,60,6,2,50,1,58,44,92,24,12,8,15,33,96,65,76,64,87,59,70,45,36,31,37,49,43,52,53,82,11,62,51,29,42,75,0,
17,102.14570236206055,340936.0750920681,337086.4273481566,61,4,78,40,67,5,93,14,63,56,21,81,72,71,83,91,84,68,55,99,18,26,57,54,34,77,66,13,35,85,94,10,89,7,32,38,19,95,80,30,28,23,22,86,27,88,25,9,39,46,98,74,20,17,3,48,79,41,69,47,73,16,97,90,60,6,2,50,1,58,44,92,24,12,8,15,33,96,65,76,64,87,59,70,45,36,31,37,49,43,52,53,82,11,62,51,29,42,75,0,
18,107.37203526496887,2.0000000000003443e+18,335535.3784077205,61,4,78,40,67,5,93,14,63,56,21,81,72,71,83,54,84,68,55,99,18,26,57,91,34,77,66,13,35,85,94,10,89,7,32,38,19,95,80,30,28,23,22,86,27,88,25,9,39,46,98,74,20,17,3,48,79,41,69,47,73,16,97,90,60,6,2,50,1,58,44,92,24,12,8,15,33,96,65,76,64,87,59,31,36,45,49,43,52,53,82,11,70,37,62,51,29,42,75,0,
19,112.74938488006592,340533.14292422077,335535.3784077205,61,4,78,40,67,5,93,14,63,56,21,81,72,71,83,54,84,68,55,99,18,26,57,91,34,77,66,13,35,85,94,10,89,7,32,38,19,95,80,30,28,23,22,86,27,88,25,9,39,46,98,74,20,17,3,48,79,41,69,47,73,16,97,90,60,6,2,50,1,58,44,92,24,12,8,15,33,96,65,76,64,87,59,31,36,45,49,43,52,53,82,11,70,37,62,51,29,42,75,0,
20,118.25616574287415,1.0000000000003429e+18,335535.3784077205,61,4,78,40,67,5,93,14,63,56,21,81,72,71,83,54,84,68,55,99,18,26,57,91,34,77,66,13,35,85,94,10,89,7,32,38,19,95,80,30,28,23,22,86,27,88,25,9,39,46,98,74,20,17,3,48,79,41,69,47,73,16,97,90,60,6,2,50,1,58,44,92,24,12,8,15,33,96,65,76,64,87,59,31,36,45,49,43,52,53,82,11,70,37,62,51,29,42,75,0,
21,123.62141942977905,340427.16195332614,333123.255676652,61,4,78,40,67,5,93,14,63,56,21,62,72,71,83,18,55,99,91,84,57,26,35,77,66,13,54,34,68,85,94,10,89,7,32,38,19,95,80,30,28,23,22,86,27,88,25,9,39,46,98,74,20,17,3,48,79,41,69,47,73,16,97,90,60,6,2,50,1,58,44,92,24,12,8,15,33,96,65,76,64,87,59,31,36,49,43,53,45,52,82,11,70,37,81,51,29,42,75,0,
22,129.01407742500305,1.00000000000034e+18,333123.255676652,61,4,78,40,67,5,93,14,63,56,21,62,72,71,83,18,55,99,91,84,57,26,35,77,66,13,54,34,68,85,94,10,89,7,32,38,19,95,80,30,28,23,22,86,27,88,25,9,39,46,98,74,20,17,3,48,79,41,69,47,73,16,97,90,60,6,2,50,1,58,44,92,24,12,8,15,33,96,65,76,64,87,59,31,36,49,43,53,45,52,82,11,70,37,81,51,29,42,75,0,
23,134.66628789901733,2.500000000000359e+18,330939.9954127501,61,4,78,40,67,5,93,14,63,56,21,81,72,71,83,91,84,18,55,99,57,26,35,77,66,13,54,34,68,85,94,10,89,7,32,38,19,95,80,30,28,23,22,86,27,88,25,9,39,46,98,74,20,17,3,48,79,41,69,47,73,16,97,90,60,6,2,50,1,58,44,92,24,12,8,15,33,96,65,76,64,87,59,70,45,36,31,37,49,43,52,53,82,11,62,51,29,42,75,0,
24,140.10785460472107,1.0000000000003365e+18,330939.9954127501,61,4,78,40,67,5,93,14,63,56,21,81,72,71,83,91,84,18,55,99,57,26,35,77,66,13,54,34,68,85,94,10,89,7,32,38,19,95,80,30,28,23,22,86,27,88,25,9,39,46,98,74,20,17,3,48,79,41,69,47,73,16,97,90,60,6,2,50,1,58,44,92,24,12,8,15,33,96,65,76,64,87,59,70,45,36,31,37,49,43,52,53,82,11,62,51,29,42,75,0,
25,145.28949785232544,337776.1094425732,328716.7769444415,61,4,78,40,67,5,93,14,63,56,21,81,72,71,83,91,84,18,55,99,57,26,35,77,66,13,54,34,68,85,94,10,89,7,32,38,19,95,80,30,28,23,22,86,27,88,25,9,39,46,98,74,20,17,3,48,79,41,69,47,73,16,97,90,60,6,2,50,1,58,44,92,24,12,8,15,33,96,65,59,87,64,76,70,45,36,31,37,49,43,52,53,82,11,62,51,29,42,75,0,
